Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '208.73.210.29-TCP', 'biflow_src_port': 1089, 'biflow_dst_port': 80} | Inverse filter: {'bihost_fwd_id': '208.73.210.29-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 80, 'biflow_dst_port': 1089}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '4.22.141.141-TCP', 'biflow_src_port': 3810, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '4.22.141.141-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3810}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.67.27-TCP', 'biflow_src_port': 3811, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.67.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3811}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.47.27-TCP', 'biflow_src_port': 3812, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.47.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3812}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '24.71.223.11-TCP', 'biflow_src_port': 3813, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '24.71.223.11-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3813}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '17.148.17.41-TCP', 'biflow_src_port': 3814, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '17.148.17.41-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3814}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '80.67.18.126-TCP', 'biflow_src_port': 3815, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '80.67.18.126-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3815}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '209.181.247.105-TCP', 'biflow_src_port': 3816, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '209.181.247.105-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3816}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.155.27-TCP', 'biflow_src_port': 3817, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.155.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3817}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.59.134.8-TCP', 'biflow_src_port': 3869, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.59.134.8-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3869}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.113.27-TCP', 'biflow_src_port': 3870, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.113.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3870}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '24.71.223.11-TCP', 'biflow_src_port': 3874, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '24.71.223.11-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3874}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.59.134.8-TCP', 'biflow_src_port': 3928, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.59.134.8-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3928}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.113.27-TCP', 'biflow_src_port': 3929, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.113.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3929}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '24.71.223.11-TCP', 'biflow_src_port': 3930, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '24.71.223.11-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3930}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '71.74.56.243-TCP', 'biflow_src_port': 3931, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '71.74.56.243-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3931}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '174.37.116.16-TCP', 'biflow_src_port': 3932, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '174.37.116.16-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3932}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '77.238.177.9-TCP', 'biflow_src_port': 3933, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '77.238.177.9-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3933}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '167.127.98.30-TCP', 'biflow_src_port': 3934, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '167.127.98.30-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3934}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.136.44.37-TCP', 'biflow_src_port': 3935, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.136.44.37-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3935}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.59.134.8-TCP', 'biflow_src_port': 3936, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.59.134.8-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3936}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.113.27-TCP', 'biflow_src_port': 3937, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.113.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3937}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '24.71.223.11-TCP', 'biflow_src_port': 3938, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '24.71.223.11-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3938}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '71.74.56.243-TCP', 'biflow_src_port': 3939, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '71.74.56.243-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3939}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '174.37.116.16-TCP', 'biflow_src_port': 3940, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '174.37.116.16-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3940}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.59.134.8-TCP', 'biflow_src_port': 3944, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.59.134.8-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3944}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.59.134.8-TCP', 'biflow_src_port': 3945, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.59.134.8-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3945}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '91.212.135.158-TCP', 'biflow_src_port': 3946, 'biflow_dst_port': 5678} | Inverse filter: {'bihost_fwd_id': '91.212.135.158-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 5678, 'biflow_dst_port': 3946}
Collection: udp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '147.32.80.9-UDP', 'biflow_src_port': 3947, 'biflow_dst_port': 53} | Inverse filter: {'bihost_fwd_id': '147.32.80.9-UDP', 'bihost_bwd_id': '147.32.84.165-UDP', 'biflow_src_port': 53, 'biflow_dst_port': 3947}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '207.69.189.217-TCP', 'biflow_src_port': 3948, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '207.69.189.217-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3948}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '218.45.48.21-TCP', 'biflow_src_port': 3949, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '218.45.48.21-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3949}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '143.90.14.37-TCP', 'biflow_src_port': 3950, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '143.90.14.37-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3950}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.55.92.136-TCP', 'biflow_src_port': 3951, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '65.55.92.136-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3951}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '213.149.32.10-TCP', 'biflow_src_port': 3952, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '213.149.32.10-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3952}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.47.8.37-TCP', 'biflow_src_port': 3953, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '212.47.8.37-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3953}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '67.231.152.184-TCP', 'biflow_src_port': 3954, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '67.231.152.184-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3954}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '62.168.7.110-TCP', 'biflow_src_port': 3955, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '62.168.7.110-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3955}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '213.165.64.102-TCP', 'biflow_src_port': 3956, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '213.165.64.102-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3956}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '204.193.93.18-TCP', 'biflow_src_port': 3957, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '204.193.93.18-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3957}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '202.108.252.141-TCP', 'biflow_src_port': 3975, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '202.108.252.141-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 3975}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '202.108.252.141-TCP', 'biflow_src_port': 4036, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '202.108.252.141-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4036}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '202.108.252.141-TCP', 'biflow_src_port': 4068, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '202.108.252.141-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4068}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '200.147.36.15-TCP', 'biflow_src_port': 4069, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '200.147.36.15-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4069}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.239.153.36-TCP', 'biflow_src_port': 4070, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.239.153.36-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4070}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.191.223.39-TCP', 'biflow_src_port': 4071, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.191.223.39-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4071}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.12.178.66-TCP', 'biflow_src_port': 4072, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '212.12.178.66-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4072}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '213.165.64.100-TCP', 'biflow_src_port': 4073, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '213.165.64.100-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4073}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.47.27-TCP', 'biflow_src_port': 4074, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.47.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4074}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '193.252.23.67-TCP', 'biflow_src_port': 4075, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '193.252.23.67-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4075}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.163.188.52-TCP', 'biflow_src_port': 4076, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.163.188.52-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4076}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.155.27-TCP', 'biflow_src_port': 4077, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.155.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4077}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '91.212.135.158-TCP', 'biflow_src_port': 4152, 'biflow_dst_port': 5678} | Inverse filter: {'bihost_fwd_id': '91.212.135.158-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 5678, 'biflow_dst_port': 4152}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '217.72.192.188-TCP', 'biflow_src_port': 4153, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '217.72.192.188-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4153}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '76.96.30.116-TCP', 'biflow_src_port': 4154, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '76.96.30.116-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4154}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '80.12.242.62-TCP', 'biflow_src_port': 4155, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '80.12.242.62-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4155}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '168.95.5.36-TCP', 'biflow_src_port': 4156, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '168.95.5.36-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4156}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.59.134.8-TCP', 'biflow_src_port': 4157, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.59.134.8-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4157}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '168.95.5.28-TCP', 'biflow_src_port': 4158, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '168.95.5.28-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4158}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.67.27-TCP', 'biflow_src_port': 4159, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.67.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4159}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '24.71.223.11-TCP', 'biflow_src_port': 4161, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '24.71.223.11-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4161}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.47.27-TCP', 'biflow_src_port': 4162, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.47.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4162}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '59.36.102.50-TCP', 'biflow_src_port': 4163, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '59.36.102.50-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4163}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.32.181.178-TCP', 'biflow_src_port': 4165, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.32.181.178-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4165}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.18.7.13-TCP', 'biflow_src_port': 4167, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.18.7.13-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4167}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.245.120.86-TCP', 'biflow_src_port': 4171, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '94.245.120.86-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4171}
